id_usina,data_hora,geracao,count
4,2019-07-01,15.5546568319892,1
4,2019-08-01,17.4395640228495,1
4,2019-09-01,17.1721798319444,1
4,2019-10-01,15.8346249771505,1
4,2019-11-01,10.7578528666667,1
4,2019-12-01,13.276280655914,1
4,2020-01-01,5.82828164919355,1
4,2020-02-01,9.06950123132184,1
4,2020-03-01,6.64788242741936,1
4,2020-04-01,9.674499325,1
4,2020-05-01,11.4001150456989,1
4,2020-06-01,16.7328881305556,1
4,2020-07-01,17.1499417473118,1
4,2020-08-01,18.2845841545699,1
4,2020-09-01,14.4149440388889,1
4,2020-10-01,7.55860490591398,1
4,2020-11-01,9.29261825555555,1
4,2020-12-01,11.4458702123656,1
4,2021-01-01,13.8708354072581,1
4,2021-02-01,8.48191620238095,1
4,2021-03-01,10.9664232392473,1
4,2021-04-01,11.8729438138889,1
4,2021-05-01,13.8091950510753,1
4,2021-06-01,14.6606145597222,1
4,2021-07-01,17.47863175,1
4,2021-08-01,17.9502566236559,1
4,2021-09-01,17.3163788166667,1
4,2021-10-01,13.2921325322581,1
4,2021-11-01,7.33057313472222,1
4,2021-12-01,8.92308518817204,1
5,2017-01-01,8.38684322580645,1
5,2017-02-01,8.49823967459138,1
5,2017-03-01,6.83587398521505,1
5,2017-04-01,9.92435129583333,1
5,2017-05-01,9.98035784946237,1
5,2017-06-01,11.8478892319444,1
5,2017-07-01,12.0328198467742,1
5,2017-08-01,10.1408336586022,1
5,2017-09-01,11.3589757930556,1
5,2017-10-01,10.8607791709287,1
5,2017-11-01,9.13974719027778,1
5,2017-12-01,6.66825264784946,1
5,2018-01-01,7.72146462231183,1
5,2018-02-01,5.47007437444279,1
5,2018-03-01,4.63317151075269,1
5,2018-04-01,8.75762376527778,1
5,2018-05-01,9.37221061693548,1
5,2018-06-01,10.6281266333333,1
5,2018-07-01,10.2192323454301,1
5,2018-08-01,11.1965913991935,1
5,2018-09-01,10.7939462347222,1
5,2018-10-01,9.62356336962366,1
5,2018-11-01,10.3174452100139,1
5,2018-12-01,5.03597678763441,1
5,2019-01-01,10.1818993293011,1
5,2019-02-01,4.2528375423477,1
5,2019-03-01,6.21870805913979,1
5,2019-04-01,6.17195872361111,1
5,2019-05-01,8.4502824422043,1
5,2019-06-01,9.86452829305555,1
5,2019-07-01,9.41230501612903,1
5,2019-08-01,12.2051840403226,1
5,2019-09-01,10.4012621277778,1
5,2019-10-01,11.9464596357527,1
5,2019-11-01,9.45638056805555,1
5,2019-12-01,9.52364061021505,1
5,2020-01-01,4.20939804569893,1
5,2020-02-01,4.56167080172414,1
5,2020-03-01,5.02783230510753,1
5,2020-04-01,6.67402287222222,1
5,2020-05-01,7.43689371774194,1
5,2020-06-01,9.19706872361111,1
5,2020-07-01,9.88586178629032,1
5,2020-08-01,12.1442243629032,1
5,2020-09-01,11.0170383277778,1
5,2020-10-01,8.52361639784946,1
5,2020-11-01,7.03256381944444,1
5,2020-12-01,7.31066314112903,1
5,2021-01-01,9.03379752553763,1
5,2021-02-01,4.94516572619048,1
5,2021-03-01,7.3251076344086,1
5,2021-04-01,7.43620900833333,1
5,2021-05-01,8.69331000537634,1
5,2021-06-01,9.22197149444444,1
5,2021-07-01,10.4773063427419,1
5,2021-08-01,9.37312527284946,1
5,2021-09-01,11.2879984402778,1
5,2021-10-01,9.63176921639785,1
5,2021-11-01,6.32776947638889,1
5,2021-12-01,4.83662311290323,1
6,2017-01-01,5.1944112016129,1
6,2017-02-01,5.03427215156018,1
6,2017-03-01,4.16076911693548,1
6,2017-04-01,6.58264687083333,1
6,2017-05-01,6.26371347983871,1
6,2017-06-01,7.4123801375,1
6,2017-07-01,8.42780330241936,1
6,2017-08-01,6.30820375537634,1
6,2017-09-01,8.08095369027778,1
6,2017-10-01,6.22309219919246,1
6,2017-11-01,4.93768146944444,1
6,2017-12-01,4.1573471155914,1
6,2018-01-01,4.05689134811828,1
6,2018-02-01,3.69125941604755,1
6,2018-03-01,3.30962752016129,1
6,2018-04-01,6.03778779722222,1
6,2018-05-01,6.56356776478495,1
6,2018-06-01,7.36088453333333,1
6,2018-07-01,6.79277926075269,1
6,2018-08-01,6.67554558870968,1
6,2018-09-01,6.24548528333333,1
6,2018-10-01,5.7582853561828,1
6,2018-11-01,5.79402946314326,1
6,2018-12-01,3.62208382258065,1
6,2019-01-01,6.41667777553763,1
6,2019-02-01,2.59719558692422,1
6,2019-03-01,3.98843366666667,1
6,2019-04-01,4.27923326388889,1
6,2019-05-01,5.9014790577957,1
6,2019-06-01,7.30527861388889,1
6,2019-07-01,6.15194981854839,1
6,2019-08-01,7.52953590456989,1
6,2019-09-01,7.17276133888889,1
6,2019-10-01,6.41701313709677,1
6,2019-11-01,5.46952984444445,1
6,2019-12-01,5.55449195161291,1
6,2020-01-01,2.84804709274194,1
6,2020-02-01,3.01331506465517,1
6,2020-03-01,4.03368808870968,1
6,2020-04-01,5.02143864444445,1
6,2020-05-01,5.0567387688172,1
6,2020-06-01,6.85407519722222,1
6,2020-07-01,7.31118819354839,1
6,2020-08-01,7.37304030645161,1
6,2020-09-01,7.35806515277778,1
6,2020-10-01,5.46195511693548,1
6,2020-11-01,5.03959392361111,1
6,2020-12-01,3.78903245564516,1
6,2021-01-01,5.61604361021505,1
6,2021-02-01,3.01118017113095,1
6,2021-03-01,4.53810904301075,1
6,2021-04-01,4.5655051,1
6,2021-05-01,5.7164056155914,1
6,2021-06-01,5.69242842916667,1
6,2021-07-01,6.11295067473118,1
6,2021-08-01,5.95579935887097,1
6,2021-09-01,6.42680354444445,1
6,2021-10-01,5.83254016935484,1
6,2021-11-01,3.82568829861111,1
6,2021-12-01,2.92861500537634,1
7,2017-01-01,3.95294963037634,1
7,2017-02-01,4.01556404011887,1
7,2017-03-01,3.23103698790323,1
7,2017-04-01,4.80097370972222,1
7,2017-05-01,4.62095284408602,1
7,2017-06-01,5.75880123888889,1
7,2017-07-01,6.14568585887097,1
7,2017-08-01,4.82119538306452,1
7,2017-09-01,5.70571697777778,1
7,2017-10-01,5.18142008613728,1
7,2017-11-01,4.08160408194444,1
7,2017-12-01,2.98101408333333,1
7,2018-01-01,3.65005756317204,1
7,2018-02-01,2.66291037890045,1
7,2018-03-01,2.24696623924731,1
7,2018-04-01,4.20845465972222,1
7,2018-05-01,4.76185441666667,1
7,2018-06-01,5.09909686388889,1
7,2018-07-01,4.91789800268817,1
7,2018-08-01,5.29985090591398,1
7,2018-09-01,5.22143315555556,1
7,2018-10-01,4.49146051747312,1
7,2018-11-01,4.96902565368568,1
7,2018-12-01,2.52563915994624,1
7,2019-01-01,5.00542558736559,1
7,2019-02-01,2.08730652005944,1
7,2019-03-01,3.13494514784946,1
7,2019-04-01,2.82296143194444,1
7,2019-05-01,4.20751866397849,1
7,2019-06-01,5.16763851388889,1
7,2019-07-01,4.74819422849462,1
7,2019-08-01,6.05470914784946,1
7,2019-09-01,5.29480253333334,1
7,2019-10-01,5.7729434811828,1
7,2019-11-01,4.56292418611111,1
7,2019-12-01,4.65185145967742,1
7,2020-01-01,1.94116188575269,1
7,2020-02-01,2.31090605316092,1
7,2020-03-01,2.55249192473118,1
7,2020-04-01,3.46511757638889,1
7,2020-05-01,3.74011272043011,1
7,2020-06-01,4.80634295277778,1
7,2020-07-01,5.04240756854839,1
7,2020-08-01,5.86095871102151,1
7,2020-09-01,5.3677507625,1
7,2020-10-01,4.43727805107527,1
7,2020-11-01,3.39890585555556,1
7,2020-12-01,3.15761388978495,1
7,2021-01-01,4.23229774596774,1
7,2021-02-01,2.13367008482143,1
7,2021-03-01,3.37452222043011,1
7,2021-04-01,3.49784980277778,1
7,2021-05-01,3.9802733077957,1
7,2021-06-01,4.57300641805556,1
7,2021-07-01,4.99740490188172,1
7,2021-08-01,4.66531866532258,1
7,2021-09-01,5.34479197222222,1
7,2021-10-01,4.42324545564516,1
7,2021-11-01,2.71608506111111,1
7,2021-12-01,2.09887313306452,1
8,2017-01-01,10.6779605389785,1
8,2017-02-01,10.3734936136701,1
8,2017-03-01,8.74724246908602,1
8,2017-04-01,11.9556459930556,1
8,2017-05-01,11.9538975282258,1
8,2017-06-01,14.420475125,1
8,2017-07-01,15.4199424516129,1
8,2017-08-01,13.2054250645161,1
8,2017-09-01,15.3919537611111,1
8,2017-10-01,13.2448810013459,1
8,2017-11-01,10.0260829569444,1
8,2017-12-01,7.50118631989247,1
8,2018-01-01,8.82459973521505,1
8,2018-02-01,6.48714136849926,1
8,2018-03-01,5.2424055,1
8,2018-04-01,10.5364396458333,1
8,2018-05-01,11.8101467311828,1
8,2018-06-01,12.4813156277778,1
8,2018-07-01,12.5720305766129,1
8,2018-08-01,13.0182008978495,1
8,2018-09-01,12.485209225,1
8,2018-10-01,11.4306539247312,1
8,2018-11-01,10.9730566884562,1
8,2018-12-01,5.60294363575269,1
8,2019-01-01,11.6853972069892,1
8,2019-02-01,5.14615931946508,1
8,2019-03-01,7.20028098521505,1
8,2019-04-01,6.90131704305556,1
8,2019-05-01,10.7702766155914,1
8,2019-06-01,12.5257670694444,1
8,2019-07-01,11.8295593454301,1
8,2019-08-01,14.8536353104839,1
8,2019-09-01,13.2755761902778,1
8,2019-10-01,14.5160556290323,1
8,2019-11-01,11.2336741194444,1
8,2019-12-01,11.2374302379032,1
8,2020-01-01,4.80965119086022,1
8,2020-02-01,4.87484706752874,1
8,2020-03-01,6.6995454327957,1
8,2020-04-01,8.42716048055556,1
8,2020-05-01,9.08282707930108,1
8,2020-06-01,11.3546207652778,1
8,2020-07-01,13.034551844086,1
8,2020-08-01,14.8033322043011,1
8,2020-09-01,14.266520525,1
8,2020-10-01,10.573952936828,1
8,2020-11-01,8.5261947,1
8,2020-12-01,8.60862152553763,1
8,2021-01-01,11.6105637002688,1
8,2021-02-01,5.72622341666667,1
8,2021-03-01,9.22798539381721,1
8,2021-04-01,8.82722388472222,1
8,2021-05-01,10.2758834395161,1
8,2021-06-01,11.9602689819444,1
8,2021-07-01,12.374144391129,1
8,2021-08-01,12.2184068655914,1
8,2021-09-01,13.1026453833333,1
8,2021-10-01,11.1333648360215,1
8,2021-11-01,6.86808599722222,1
8,2021-12-01,4.81390216801075,1
9,2017-01-01,14.2987520295699,1
9,2017-02-01,13.6504241263002,1
9,2017-03-01,11.1990424395161,1
9,2017-04-01,17.7164218083333,1
9,2017-05-01,16.9720425833333,1
9,2017-06-01,20.3905524847222,1
9,2017-07-01,22.5472868602151,1
9,2017-08-01,16.9080053521505,1
9,2017-09-01,21.6644950708333,1
9,2017-10-01,18.0061366231494,1
9,2017-11-01,13.446646625,1
9,2017-12-01,10.8428503333333,1
9,2018-01-01,12.8437852997312,1
9,2018-02-01,10.1891926106984,1
9,2018-03-01,8.69885164919355,1
9,2018-04-01,15.8609452638889,1
9,2018-05-01,17.3946251747312,1
9,2018-06-01,19.6806974069444,1
9,2018-07-01,18.2917720510753,1
9,2018-08-01,18.2261720510753,1
9,2018-09-01,16.6184513583333,1
9,2018-10-01,15.271122827957,1
9,2018-11-01,14.486547286509,1
9,2018-12-01,9.05883661290323,1
9,2019-01-01,17.4234586155914,1
9,2019-02-01,6.96210827340267,1
9,2019-03-01,10.6298235174731,1
9,2019-04-01,11.2286044847222,1
9,2019-05-01,15.7275086276882,1
9,2019-06-01,19.2583362222222,1
9,2019-07-01,15.7482563669355,1
9,2019-08-01,19.3908170672043,1
9,2019-09-01,18.8081030722222,1
9,2019-10-01,17.5306436115591,1
9,2019-11-01,14.6383382888889,1
9,2019-12-01,15.2971389919355,1
9,2020-01-01,7.84808022446237,1
9,2020-02-01,7.90142176867816,1
9,2020-03-01,10.2605403534946,1
9,2020-04-01,13.1708604680556,1
9,2020-05-01,12.8032332580645,1
9,2020-06-01,18.4661653694444,1
9,2020-07-01,19.0461345752688,1
9,2020-08-01,19.4040165860215,1
9,2020-09-01,19.4766542458333,1
9,2020-10-01,14.5672380819892,1
9,2020-11-01,13.0296031555556,1
9,2020-12-01,10.267659344086,1
9,2021-01-01,15.0442604973118,1
9,2021-02-01,7.42611276190476,1
9,2021-03-01,12.3835205080645,1
9,2021-04-01,12.6149848958333,1
9,2021-05-01,14.6182139731183,1
9,2021-06-01,16.2034470930556,1
9,2021-07-01,16.5589719516129,1
9,2021-08-01,16.8366697513441,1
9,2021-09-01,17.53430465,1
9,2021-10-01,15.1467948763441,1
9,2021-11-01,10.1813297111111,1
9,2021-12-01,7.53620449327957,1
10,2017-01-01,13.3634234072581,1
10,2017-02-01,13.5067548469539,1
10,2017-03-01,11.009361,1
10,2017-04-01,16.7224190708333,1
10,2017-05-01,16.3010924099462,1
10,2017-06-01,19.3570165541667,1
10,2017-07-01,21.2935436424731,1
10,2017-08-01,16.5987607540323,1
10,2017-09-01,21.1514906402778,1
10,2017-10-01,17.5834017106326,1
10,2017-11-01,13.8716620666667,1
10,2017-12-01,11.1650459193548,1
10,2018-01-01,12.691421547043,1
10,2018-02-01,10.0039329019317,1
10,2018-03-01,9.10479318682796,1
10,2018-04-01,15.3424751638889,1
10,2018-05-01,17.2168854139785,1
10,2018-06-01,19.0970896444444,1
10,2018-07-01,18.4937241008065,1
10,2018-08-01,17.1296127002688,1
10,2018-09-01,16.6422322777778,1
10,2018-10-01,15.2455599811828,1
10,2018-11-01,14.948294605007,1
10,2018-12-01,9.58486377553763,1
10,2019-01-01,17.4862139556452,1
10,2019-02-01,7.22161145616642,1
10,2019-03-01,11.1432993494624,1
10,2019-04-01,11.6917431388889,1
10,2019-05-01,15.4844337459677,1
10,2019-06-01,19.4048130222222,1
10,2019-07-01,16.2534556330645,1
10,2019-08-01,19.5820219583333,1
10,2019-09-01,19.0587379236111,1
10,2019-10-01,17.448238969086,1
10,2019-11-01,14.7734704666667,1
10,2019-12-01,15.1847547446237,1
10,2020-01-01,8.46399209139785,1
10,2020-02-01,7.52640970258621,1
10,2020-03-01,10.7924764663978,1
10,2020-04-01,13.1513695361111,1
10,2020-05-01,12.8178493951613,1
10,2020-06-01,17.9097250097222,1
10,2020-07-01,18.4133784032258,1
10,2020-08-01,20.201955983871,1
10,2020-09-01,19.5678274333333,1
10,2020-10-01,13.7845689758065,1
10,2020-11-01,13.3654538305556,1
10,2020-12-01,11.2052790685484,1
10,2021-01-01,15.1335496666667,1
10,2021-02-01,8.42342063095238,1
10,2021-03-01,12.6578838333333,1
10,2021-04-01,12.6479738152778,1
10,2021-05-01,15.1482004099462,1
10,2021-06-01,16.3065834027778,1
10,2021-07-01,16.1793288817204,1
10,2021-08-01,16.4705022889785,1
10,2021-09-01,17.1846602458333,1
10,2021-10-01,13.7024141370968,1
10,2021-11-01,9.65123205277778,1
10,2021-12-01,7.97255201881721,1
11,2017-01-01,3.3588318655914,1
11,2017-02-01,3.57366750074294,1
11,2017-03-01,2.9148068266129,1
11,2017-04-01,4.41035655,1
11,2017-05-01,4.08378077419355,1
11,2017-06-01,5.15540243611111,1
11,2017-07-01,5.98298855107527,1
11,2017-08-01,4.47669256586022,1
11,2017-09-01,5.75999309861111,1
11,2017-10-01,4.76215804037685,1
11,2017-11-01,3.64264140694445,1
11,2017-12-01,2.79861802016129,1
11,2018-01-01,3.39375276612903,1
11,2018-02-01,2.57005121693908,1
11,2018-03-01,2.43997752150538,1
11,2018-04-01,4.07897548888889,1
11,2018-05-01,4.53099622043011,1
11,2018-06-01,4.92037598888889,1
11,2018-07-01,4.56674225537634,1
11,2018-08-01,4.58484447983871,1
11,2018-09-01,4.06429481111111,1
11,2018-10-01,3.77223175134409,1
11,2018-11-01,3.87150316133519,1
11,2018-12-01,2.46724579973118,1
11,2019-01-01,4.32713159408602,1
11,2019-02-01,2.01396555423477,1
11,2019-03-01,2.95062788306452,1
11,2019-04-01,2.65415985694445,1
11,2019-05-01,3.77783688037634,1
11,2019-06-01,4.98693940138889,1
11,2019-07-01,4.23878151344086,1
11,2019-08-01,5.09913251612903,1
11,2019-09-01,5.03007869305556,1
11,2019-10-01,4.61981030510753,1
11,2019-11-01,3.26352958472222,1
11,2019-12-01,3.82708462903226,1
11,2020-01-01,2.17895640994624,1
11,2020-02-01,2.23402228735632,1
11,2020-03-01,2.62213026612903,1
11,2020-04-01,3.28461330555556,1
11,2020-05-01,3.09485414919355,1
11,2020-06-01,4.57211389722222,1
11,2020-07-01,4.73388965188172,1
11,2020-08-01,5.22584591129032,1
11,2020-09-01,5.10180400277778,1
11,2020-10-01,3.82429916129032,1
11,2020-11-01,3.37287634027778,1
11,2020-12-01,2.67358876478495,1
11,2021-01-01,3.83429515591398,1
11,2021-02-01,2.14888418452381,1
11,2021-03-01,3.05674966935484,1
11,2021-04-01,2.84598005138889,1
11,2021-05-01,3.48374277822581,1
11,2021-06-01,4.07616615138889,1
11,2021-07-01,3.94758239516129,1
11,2021-08-01,4.32016168548387,1
11,2021-09-01,4.32953765833333,1
11,2021-10-01,3.89786248790323,1
11,2021-11-01,2.58317263888889,1
11,2021-12-01,2.17955944892473,1
12,2017-01-01,12.673659188172,1
12,2017-02-01,12.3783677682021,1
12,2017-03-01,9.66574079166667,1
12,2017-04-01,15.2964010722222,1
12,2017-05-01,14.9299195389785,1
12,2017-06-01,19.0935914319444,1
12,2017-07-01,23.1235521451613,1
12,2017-08-01,15.7176691344086,1
12,2017-09-01,21.8039622694445,1
12,2017-10-01,16.7243215087483,1
12,2017-11-01,11.5729596555556,1
12,2017-12-01,8.82188644758065,1
12,2018-01-01,11.0304024274194,1
12,2018-02-01,8.82099331054977,1
12,2018-03-01,7.99161186962366,1
12,2018-04-01,14.9253133138889,1
12,2018-05-01,16.1873555698925,1
12,2018-06-01,17.9302417430556,1
12,2018-07-01,16.4307919650538,1
12,2018-08-01,15.5922222298387,1
12,2018-09-01,13.7433290527778,1
12,2018-10-01,12.9719836129032,1
12,2018-11-01,12.8890098358832,1
12,2018-12-01,8.57228245564516,1
12,2019-01-01,15.5840296048387,1
12,2019-02-01,5.58778849182764,1
12,2019-03-01,9.03514061693548,1
12,2019-04-01,9.10805285138889,1
12,2019-05-01,12.6336607594086,1
12,2019-06-01,18.4935494902778,1
12,2019-07-01,15.4361784704301,1
12,2019-08-01,18.8444839018817,1
12,2019-09-01,17.6952065805556,1
12,2019-10-01,15.3205395846774,1
12,2019-11-01,12.4536329486111,1
12,2019-12-01,13.6840689341398,1
12,2020-01-01,6.86904288172043,1
12,2020-02-01,6.66289557471264,1
12,2020-03-01,9.26573929435484,1
12,2020-04-01,11.7569910486111,1
12,2020-05-01,11.7397992163978,1
12,2020-06-01,16.8568730194444,1
12,2020-07-01,17.8869206733871,1
12,2020-08-01,18.5530588225806,1
12,2020-09-01,18.1866633916667,1
12,2020-10-01,12.4017244852151,1
12,2020-11-01,11.4405377763889,1
12,2020-12-01,7.18183858333333,1
12,2021-01-01,13.1135099153226,1
12,2021-02-01,6.39868558333333,1
12,2021-03-01,11.1879879596774,1
12,2021-04-01,11.2204241541667,1
12,2021-05-01,12.6647340268817,1
12,2021-06-01,13.8702338736111,1
12,2021-07-01,14.6081712768817,1
12,2021-08-01,15.9279671424731,1
12,2021-09-01,15.0924702611111,1
12,2021-10-01,13.6424038319892,1
12,2021-11-01,8.52181750972222,1
12,2021-12-01,5.85343195295699,1
13,2017-01-01,14.124216438172,1
13,2017-02-01,13.9039395839525,1
13,2017-03-01,11.262229686828,1
13,2017-04-01,17.3705883708333,1
13,2017-05-01,16.6935869623656,1
13,2017-06-01,20.0880712138889,1
13,2017-07-01,22.3883733844086,1
13,2017-08-01,16.8424320685484,1
13,2017-09-01,22.1964908972222,1
13,2017-10-01,18.0868800740242,1
13,2017-11-01,13.7628897472222,1
13,2017-12-01,11.0561254341398,1
13,2018-01-01,12.7251040793011,1
13,2018-02-01,10.1934273878158,1
13,2018-03-01,9.403027,1
13,2018-04-01,16.0224578916667,1
13,2018-05-01,17.227950547043,1
13,2018-06-01,19.5021711972222,1
